Remote_Dep_Ct,Remote_Dep_Amt,OnlineWallet_Tx,OnlineWallet_Dollars,DigLogins_UniqDays,DigLogins_TotalLogins,DebitCard_Tx,DebitCard_Spend,Alerts_enrolled,engament score
0,0.0,0,0.0,0,0,188,14439.550000000001,0,4.293683386015925
0,0.0,0,0.0,14,21,0,0.0,0,11.255400051594766
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,3173,39836.100000000006,0,7.581625946753405
2,1115.09,0,0.0,20,31,0,0.0,12,40.17104243777264
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
2,200.0,0,0.0,106,165,18,40806.0,6,37.314074809049465
0,0.0,17,877.04,99,187,463,14625.050000000001,0,27.769648376805822
5,4032.56,53,1975.26,34,58,3382,73525.29,18,62.4939236483469
2,515.0,22,3472.17,26,29,725,44331.11,0,29.21698185012587
0,0.0,5,281.49,33,52,0,0.0,24,47.799558698158705
0,0.0,101,18733.56,14,16,0,0.0,0,30.37635595485809
0,0.0,0,0.0,52,66,0,0.0,12,36.73528199846411
9,25210.59,14,2357.51,29,43,0,0.0,0,33.191386068524835
0,0.0,0,0.0,138,242,0,0.0,0,19.06414082764054
0,0.0,0,0.0,0,0,527,44205.96,0,3.952666009667084
5,11000.0,0,0.0,23,31,727,80093.09,90,62.627541393733004
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
19,41125.47,4,717.29,36,65,0,0.0,0,33.52158825612348
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
4,29500.0,23,7665.110000000001,0,0,1177,159436.87,0,23.47949762018183
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
2,175.0,15,4135.0,48,52,0,0.0,12,52.62206191063173
6,1314.0,34,2426.85,85,141,1946,94661.34,24,65.34156335188655
0,0.0,0,0.0,44,68,688,6221.9,3,30.30021628533793
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
27,194611.64999999997,5,197.89,36,43,1424,74928.44,0,34.84524482012031
0,0.0,0,0.0,50,54,0,0.0,0,14.146173310770482
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,1,1,0,0.0,12,29.48866134805742
7,5570.0,86,5095.4,26,41,1335,55131.36,30,68.70723144696967
0,0.0,27,2281.15,94,186,656,30572.22,12,51.455889956378485
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,2,165.45,103,246,1740,109103.63,0,22.803542949541256
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
28,116852.19,10,4530.0,55,78,395,45558.67,60,76.86374535320752
4,4498.97,5,117.98,0,0,0,0.0,0,18.243908900379356
4,20307.42,10,3820.7799999999997,93,163,4,-1437.78,6,55.20011236359091
4,11861.130000000001,4,717.23,17,22,19,1011.37,6,43.52388909241985
0,0.0,3,63.9,121,271,1950,48552.3,8,44.7807262647803
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,148,147870.52000000002,0,0.0
22,9460.59,15,4576.950000000001,111,170,1802,75972.81,0,41.89462085363424
0,0.0,0,0.0,4,4,0,0.0,30,38.89699239665528
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,5,5,869,26480.68,18,35.22590357673966
0,0.0,99,14331.62,43,53,540,24483.480000000003,12,54.98253485760502
0,0.0,60,773.12,112,234,649,16403.370000000003,6,50.165064536008146
0,0.0,1,100.0,23,24,5540,136632.5,0,17.783341770559588
2,58.6,266,7254.6,65,74,3791,115832.89000000001,18,69.83337227910049
0,0.0,0,0.0,41,51,203,4698.81,0,14.439974301070613
0,0.0,2,60.0,0,0,639,15484.269999999999,0,10.171479697724187
10,6470.18,31,2259.08,83,112,1925,36930.07,4,55.41488833504317
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,4952.8,12,1398.78,9,16,135,552.67,6,43.8159258086055
12,18504.23,7,1726.0,100,130,2413,180746.19,6,52.76004257512531
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,761,11708.51,0,6.304793379478724
0,0.0,0,0.0,0,0,2,13.39,0,5.089737125022843
0,0.0,0,0.0,8,9,0,0.0,12,32.10025326513555
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,14,2723.41,0,4.039522883968218
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,8,381.32000000000005,18,18,0,0.0,30,48.815530816665934
0,0.0,15,368.17,71,100,941,39723.9,12,46.85026440398359
2,79.0,73,1743.3,77,126,4,38.150000000000006,6,54.469159647076765
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,23,33,0,0.0,48,47.61301859113176
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,41,54,59,2127.58,0,14.04480298832137
0,0.0,75,10827.0,0,0,728,30522.38,0,22.126968940542586
0,0.0,15,4638.64,78,124,858,-14886.350000000002,0,35.77444076945479
0,0.0,0,0.0,74,191,433,42465.520000000004,9,36.39553074960601
0,0.0,0,0.0,0,0,19,395.39,0,5.11828656415139
0,0.0,50,1068.4,13,27,202,11637.35,3,38.02134296558661
0,0.0,2,65.0,97,180,968,30720.35,0,22.793664650147498
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,10,287.46000000000004,84,155,1040,31189.010000000002,0,25.394570997526973
0,0.0,0,0.0,12,13,0,0.0,0,10.59966900198007
0,0.0,0,0.0,17,25,1,80.0,0,11.573850326125653
0,0.0,0,0.0,78,142,1514,23220.91,0,18.60281122810256
3,144.75,15,923.77,35,80,874,46942.56,6,47.35438486371262
0,0.0,0,0.0,61,113,0,0.0,12,37.971818386955356
1,296.89,0,0.0,69,98,0,0.0,6,37.89695549616477
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,15,17,0,0.0,0,11.096981412700094
0,0.0,0,0.0,14,19,0,0.0,10,32.040542176835984
1,3050.0,18,653.78,59,79,0,0.0,0,29.3719204873541
1,43.73,0,0.0,58,68,1141,68498.48,0,18.809130234304984
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,30,2267.58,97,222,1902,70066.85999999999,0,30.543795494227833
0,0.0,0,0.0,80,123,696,10032.75,6,35.597030208323545
0,0.0,0,0.0,6,7,0,0.0,8,28.85272222914389
0,0.0,61,2254.45,65,79,1290,20903.1,6,48.72093707313102
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,2700.0,15,295.75,119,220,1420,13291.400000000001,0,34.38312774119955
2,100.0,0,0.0,30,40,1453,43975.95,12,41.63814353885284
0,0.0,0,0.0,46,50,17,1567.1299999999999,0,13.58747405106917
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
9,2804.89,107,1230.54,0,0,0,0.0,0,30.074916456508817
0,0.0,9,190.11999999999998,21,37,2,79.7,0,19.629262993225478
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,4,42.54,15,18,17,4623.9800000000005,12,37.590479013282604
0,0.0,4,67.25,0,0,416,11051.239999999998,0,10.894640851827502
0,0.0,1,61.81,70,77,408,9553.05,0,19.88412033592879
10,20110.149999999998,17,20166.45,19,35,3,685.0,0,35.95104611002249
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,11,226.76,0,5.062978564041359
13,5689.3,0,0.0,23,25,1218,34937.93,6,41.40822590563813
0,0.0,0,0.0,0,0,0,0.0,18,30.188905869009695
1,500.0,0,0.0,44,66,27,643.58,32,50.02910109832702
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,1,1,0,0.0,24,35.26037940818059
0,0.0,0,0.0,3,5,0,0.0,12,30.928966167464864
7,19773.87,9,4384.05,69,80,1916,120498.12,0,33.96981629576812
0,0.0,0,0.0,0,0,16,8416.0,0,3.1885194159104024
0,0.0,0,0.0,59,87,18,10913.0,12,35.62958796803565
6,4176.68,19,6803.01,25,27,0,0.0,6,50.36331921061536
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,36,5677.35,24,33,366,9190.58,48,61.94125208279654
0,0.0,0,0.0,14,14,0,0.0,42,44.54174426414393
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,74,7765.1900000000005,0,0,2783,82157.14,0,22.41507989003781
13,146048.72,1,789.0,0,0,0,0.0,6,39.90846300058372
0,0.0,0,0.0,0,0,1,700.0,0,4.027317897105462
0,0.0,0,0.0,15,23,0,0.0,10,32.32810375526421
2,1105.4,45,2020.17,135,308,4296,93688.94,0,40.48563493297593
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,19,3372.2,51,83,2117,112392.06,0,25.796218020977207
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
18,2654.2799999999997,0,0.0,110,231,641,27866.25,0,30.452946358656945
0,0.0,25,581.2900000000001,46,57,2601,44419.95999999999,0,26.392809240935534
2,110.0,152,7944.950000000001,12,14,1898,-1997.67,6,61.831298377010164
3,4309.32,0,0.0,62,91,84,44692.75,6,37.13969854149583
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
4,2554.47,0,0.0,43,63,0,0.0,24,49.534193834343995
0,0.0,0,0.0,18,19,15,235.34,0,11.823777757707276
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,98,8204.509999999998,102,313,361,8610.05,6,55.26015037578411
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,13,3310.9,0,0,0,0.0,0,14.937942943168718
0,0.0,13,1044.62,57,72,1348,56407.53,24,52.11423162772662
9,4737.02,14,1333.2,87,136,1886,66123.08,18,61.912566936639124
0,0.0,6,1329.0,61,113,1075,80094.29,6,40.331888995143665
0,0.0,0,0.0,24,38,0,0.0,66,51.8024892495544
1,200.0,0,0.0,68,117,584,-1259.8999999999999,0,26.458344120437687
0,0.0,0,0.0,0,0,6,132.72,0,4.992464572363325
0,0.0,0,0.0,6,6,0,0.0,0,9.336615304711696
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,10,870.63,87,141,962,20566.37,6,44.047277867371506
0,0.0,0,0.0,39,47,409,19049.62,0,13.633376777967413
0,0.0,0,0.0,0,0,1472,33751.99,0,6.1090430020037765
1,800.0,0,0.0,71,114,0,0.0,18,46.15727277288414
1,1320.0,2,440.0,24,44,15,631.43,6,40.62989462452416
0,0.0,0,0.0,5,7,0,0.0,12,31.522270378602506
0,0.0,0,0.0,25,29,0,0.0,6,29.925291256841916
2,4217.78,3,540.0,24,32,374,49739.729999999996,6,40.638914877168034
0,0.0,0,0.0,5,6,0,0.0,0,9.198934431630597
0,0.0,26,1331.36,97,332,1095,39994.89,12,52.80599094248703
0,0.0,0,0.0,11,12,253,30869.949999999997,0,9.274959426119796
0,0.0,0,0.0,0,0,1,13.91,0,4.949616169519825
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,181,25358.64,0,3.539736230692853
0,0.0,0,0.0,89,172,1211,19837.26,6,36.67455464139175
0,0.0,0,0.0,6,7,0,0.0,6,27.078935591531916
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,1,1.0,17,23,0,0.0,0,14.585210369446663
0,0.0,0,0.0,0,0,1421,30500.21,0,6.1924693849850385
0,0.0,0,0.0,16,19,0,0.0,4,26.681725460559647
0,0.0,0,0.0,64,85,2333,71152.45,6,33.960773886971246
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,6,9,843,14413.010000000002,2,23.348344054940984
1,1500.0,110,9208.53,70,157,756,54243.3,6,56.89433430771509
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,26,4834.08,43,95,150,26274.75,6,43.39499887427297
0,0.0,0,0.0,87,229,111,2081.05,6,36.29472278443575
0,0.0,42,989.8700000000001,98,486,5040,79081.21,9,55.44854987732228
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,250.0,9,193.77,54,92,285,5697.74,10,48.69872439856405
0,0.0,0,0.0,31,54,318,6931.96,0,14.29864657139331
0,0.0,0,0.0,4,4,0,0.0,0,8.759277142823628
0,0.0,0,0.0,0,0,200,10014.41,0,4.754426490269552
0,0.0,0,0.0,6,6,77,13738.51,0,8.14732676849209
0,0.0,0,0.0,0,0,287,10568.49,0,5.089692272212126
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
9,4162.07,0,0.0,70,104,1660,98282.26,0,25.06170391021592
0,0.0,0,0.0,3,4,0,0.0,9,28.747937116244014
0,0.0,6,805.0,34,45,0,0.0,0,20.617328019972973
0,0.0,0,0.0,21,25,109,2991.49,12,34.55502531508293
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
2,100.0,5,3629.11,53,73,1980,48346.31999999999,6,47.8079690231672
0,0.0,0,0.0,1,10,0,0.0,24,36.67829130172557
0,0.0,0,0.0,128,230,0,0.0,18,44.19017716539594
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,724,27756.43,0,5.1477488116961325
6,2125.62,11,1024.28,62,87,63,3399.73,0,32.207150531622645
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
3,160.0,14,2590.36,32,34,1616,103195.08000000002,6,46.34012894886213
0,0.0,6,322.1,12,12,1347,76816.6,12,39.16054628466284
0,0.0,7,713.24,0,0,0,0.0,0,12.261523651338566
0,0.0,9,6297.389999999999,7,7,0,0.0,12,42.07025886726805
0,0.0,0,0.0,52,53,0,0.0,0,14.17963401967403
0,0.0,9,389.0,37,52,2,640.0,10,41.518435839283406
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,23,27,60,1865.84,0,12.400358186726898
0,0.0,8,991.26,107,140,1514,57413.22,26,54.47182317641976
1,20.0,29,1672.63,0,0,0,0.0,0,20.579205759237013
0,0.0,0,0.0,59,67,1123,28808.58,18,41.243283389496774
0,0.0,27,586.72,123,319,620,30837.559999999998,0,29.9094561954278
0,0.0,0,0.0,3,5,713,36814.22,0,8.651622663991049
0,0.0,12,339.73999999999995,36,48,151,2999.2,12,44.467113999232765
3,353.93,57,10674.03,78,157,1911,117041.76000000001,48,74.1819384224141
0,0.0,0,0.0,11,11,2,117.58,0,10.31948147735737
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
4,1856.98,8,98.0,111,168,1629,59606.07000000001,6,49.938356436928714
0,0.0,0,0.0,69,135,608,11943.06,12,39.71638059677711
6,1470.0,34,1890.66,56,83,284,3949.8999999999996,18,61.923685801404645
0,0.0,7,406.0,23,30,97,1921.5600000000002,0,19.9874397979053
7,309.23,80,1534.1499999999999,105,179,3078,64015.3,0,42.88753697976974
0,0.0,0,0.0,0,0,457,20559.059999999998,0,4.891387541170978
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,324,17324.95,0,4.671902259452423
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,12,26.975430824799414
10,13063.830000000002,108,15293.130000000001,31,55,811,49812.4,16,67.10503580648933
3,564.26,2,90.0,85,147,1831,38283.56,0,29.609561887529477
0,0.0,7,680.62,3,3,0,0.0,6,33.47703002869589
0,0.0,7,1377.6599999999999,35,38,1321,49945.87,0,21.616650458049254
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
24,22800.0,9,2515.0,61,76,4788,147976.37,6,56.630564425758614
0,0.0,0,0.0,5,5,0,0.0,4,24.463879756125
0,0.0,6,1318.4,48,68,80,27067.96,18,45.56863893670373
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,4,4,18,792.28,0,8.810282922824072
0,0.0,0,0.0,8,13,0,0.0,12,32.433411849565914
0,0.0,0,0.0,105,205,1937,24571.760000000002,6,38.06978777805988
0,0.0,0,0.0,8,10,0,0.0,0,9.985914809033803
0,0.0,0,0.0,11,11,0,0.0,0,10.359147013102186
0,0.0,8,824.13,0,0,1728,51193.479999999996,0,13.590656226317664
0,0.0,19,2789.0,98,171,1122,-5645.379999999999,6,53.946697908861296
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,21,36,285,40866.189999999995,0,10.901729547428372
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,5,1554.71,88,240,3392,89409.06,14,50.55150448820923
0,0.0,0,0.0,42,54,2162,33527.82,6,33.665502029818796
1,200.0,17,1704.75,49,62,328,21404.030000000002,6,46.190726775032644
2,83.0,25,2221.41,96,184,2313,105611.29999999999,12,56.89043523116564
0,0.0,0,0.0,41,72,118,3392.88,12,36.93794154851531
0,0.0,0,0.0,0,0,80,3315.1800000000003,0,4.896763398185474
0,0.0,0,0.0,6,9,0,0.0,0,9.659594763760445
0,0.0,34,9774.34,91,134,2323,155064.79,6,47.94162581157015
0,0.0,1,5.58,91,177,1965,36513.8,6,40.09576820416379
0,0.0,45,6325.469999999999,110,283,1550,69784.76000000001,0,33.56202400966775
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,83,114,0,0.0,8,35.72891608082294
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,7,1468.32,36,82,915,2716.5800000000017,5,42.10506804850885
0,0.0,37,1811.4199999999998,118,287,1618,54593.44,0,32.12831323581089
0,0.0,6,954.96,66,97,0,0.0,12,45.26108782590737
0,0.0,0,0.0,0,0,55,1626.8200000000002,0,5.081163729671591
0,0.0,0,0.0,9,9,0,0.0,10,30.893827175807807
2,408.0,0,0.0,2,3,0,0.0,0,13.870817348669066
1,716.31,6,254.12,83,110,2457,35601.94,12,52.09505744273917
1,420.0,0,0.0,46,55,232,7248.58,0,19.10587710147854
0,0.0,0,0.0,0,0,0,0.0,42,38.484501160424585
2,1906.32,12,2184.29,47,103,1306,51909.020000000004,0,31.030013257492982
3,1577.39,0,0.0,36,50,29,1530.8799999999999,14,43.56227939535562
0,0.0,0,0.0,32,36,0,0.0,8,32.30335033519951
0,0.0,7,257.41999999999996,0,0,0,0.0,0,11.632005762692307
0,0.0,0,0.0,1,1,0,0.0,0,7.28300288962329
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,65,102,767,19738.73,0,16.607472584428685
1,50.0,9,45.440000000000005,65,86,1046,37639.78,0,26.95878637633066
0,0.0,0,0.0,5,7,0,0.0,0,9.31661192016838
0,0.0,15,833.47,138,296,100,1450.5900000000001,0,29.55097206232381
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,122.0,31,3437.9300000000003,7,7,0,0.0,12,48.67771616947555
0,0.0,0,0.0,0,0,146,4977.05,0,5.0885326679639995
0,0.0,0,0.0,5,5,0,0.0,0,9.067336109590158
6,1538.58,20,8841.57,133,179,76,6272.950000000001,18,64.11944570406962
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,1,73.0,28,31,0,0.0,12,38.531965575431926
0,0.0,4,92.0,118,153,1542,52362.600000000006,12,46.061071495144034
1,2900.0,0,0.0,11,11,0,0.0,0,15.28474754055786
0,0.0,0,0.0,0,0,436,14042.380000000001,0,5.294488339534205
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
8,1946.25,68,2630.38,45,72,2704,150572.88999999998,12,60.152393428402235
6,2186.01,28,41565.0,43,65,0,0.0,42,73.16478179322755
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
6,1256.06,0,0.0,0,0,432,19311.149999999998,0,13.137743284059278
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
11,6030.0,94,5668.7699999999995,104,219,1327,71058.16,0,45.350590779066295
9,2737.3,11,850.26,99,165,3679,168792.86,12,57.845127715722775
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,98,7585.31,0,4.37942372438976
0,0.0,0,0.0,9,12,0,0.0,12,32.46028447823063
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,180.08,3,112.91,94,225,3140,64619.24,12,51.92642814715447
0,0.0,3,0.4,20,25,0,0.0,12,38.23556331754652
0,0.0,0,0.0,21,23,0,0.0,30,41.94562941338883
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
0,0.0,0,0.0,0,0,0,0.0,12,26.975430824799414
0,0.0,0,0.0,3,10,2448,75211.08000000002,0,10.297103221284114
1,1441.88,17,2536.81,51,93,2479,166401.03,6,47.21467281704621
0,0.0,13,1885.07,45,52,2562,75585.59999999999,12,46.8000412148017
0,0.0,4,1.2,33,55,0,0.0,30,48.363142037691986
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,200.0,19,1379.45,44,51,3267,63812.20999999999,0,30.576066287231217
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
6,16472.7,99,5454.169999999999,102,190,847,56998.01999999999,21,70.12103387431975
2,424.21,203,11395.11,109,180,1482,12575.85,30,78.14631445927724
0,0.0,0,0.0,26,41,0,0.0,20,39.13950476470036
1,130.0,12,395.65999999999997,35,50,1409,29490.22,24,55.57139552420838
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,1,1,0,0.0,6,24.90764568790573
0,0.0,71,7540.469999999999,60,97,1027,28537.93,0,32.64424502493931
17,2393.46,7,443.62,11,12,1534,46877.03999999999,0,30.07193423844695
0,0.0,35,3528.5499999999997,55,68,1900,62976.649999999994,0,28.270362665757
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,13,2343.02,71,112,2583,140802.5,66,64.7363277125707
0,0.0,0,0.0,2,4,0,0.0,0,8.338465331688958
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
3,105.0,0,0.0,61,100,14,405.95000000000005,6,39.71806941526755
1,464.0,80,9322.400000000001,136,411,4072,137255.30000000002,6,60.84889967741541
0,0.0,0,0.0,24,31,0,0.0,0,12.33469335785019
2,60.0,0,0.0,0,0,0,0.0,0,10.316016421423027
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,20,1107.62,65,159,2469,47287.14,0,28.56044157833911
8,593.4,15,487.55,40,79,211,3256.14,6,50.73101965275562
0,0.0,0,0.0,6,9,15,544.89,12,31.990159249410663
4,2437.11,3,0.5,87,172,42,10720.11,6,45.17640651531101
0,0.0,0,0.0,26,31,0,0.0,6,30.0595622103635
0,0.0,0,0.0,43,56,0,0.0,6,31.595322599050114
0,0.0,50,1947.0300000000002,41,70,1615,55987.34,12,50.42148235320531
0,0.0,0,0.0,0,0,297,4540.73,0,5.896525614625077
3,7600.0,9,792.6,45,57,139,17558.03,12,50.37159406074801
1,50.0,170,3387.39,105,423,2134,72051.72,12,66.5248470923527
1,500.0,0,0.0,149,650,1890,79323.72,6,44.813464634072176
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,1,1,0,0.0,0,7.28300288962329
2,58.6,7,582.53,46,83,99,3232.6600000000003,0,27.93603487255623
0,0.0,0,0.0,21,24,0,0.0,0,11.857819818581556
0,0.0,10,636.49,66,107,1811,75101.1,6,41.85642654020879
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,7,59.75,48,68,664,6552.799999999999,6,40.23218155330133
0,0.0,1,105.49,20,26,1718,39102.21,12,39.453762852104276
0,0.0,33,5980.35,129,247,895,42688.65,12,54.56794175483002
7,440.0,2,21.0,46,54,858,24858.300000000003,12,49.697442038586914
1,40.0,0,0.0,0,0,0,0.0,0,9.186508589868627
0,0.0,28,13609.32,59,94,1628,92204.73999999999,0,29.330442317204533
1,791.23,19,1745.31,72,143,1699,31054.33,8,52.73046947112884
2,143.0,0,0.0,45,64,238,3999.9700000000003,5,37.42300249150756
0,0.0,13,731.0999999999999,96,172,590,17463.75,6,44.52056603737623
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,14,20,83,4499.12,12,33.333570212640275
0,0.0,0,0.0,5,9,0,0.0,0,9.52191389067935
2,50000.0,0,0.0,27,47,0,0.0,12,42.35470273932239
0,0.0,0,0.0,3,4,0,0.0,0,8.572757485135092
0,0.0,0,0.0,10,12,0,0.0,20,36.677886183321405
1312,40953852.61,28,3067.55,53,61,0,0.0,0,89.1834326132468
0,0.0,0,0.0,0,0,0,0.0,18,30.188905869009695
0,0.0,0,0.0,1,1,0,0.0,0,7.28300288962329
0,0.0,3,155.0,52,74,463,14780.03,24,48.56022262363191
0,0.0,1,196.0,29,42,380,6878.99,4,33.65325314388647
8,30258.0,15,3352.7,14,18,8,139.92,12,54.07390154998562
0,0.0,0,0.0,43,44,934,111128.98,0,11.865571703131613
0,0.0,0,0.0,10,14,9,548.73,30,40.55659052066786
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
34,8897.859999999999,41,3233.5499999999997,0,0,107,9684.68,0,32.156715967408424
0,0.0,4,115.33,46,55,1187,61472.92999999999,6,37.17280664947573
0,0.0,3,392.59000000000003,39,43,9,225.0,24,47.41985815901909
0,0.0,0,0.0,118,143,0,0.0,0,17.495340228214474
10,18988.0,87,7626.1900000000005,0,0,4073,211010.32,0,32.16008302809868
0,0.0,33,2867.34,59,96,41,2396.19,12,49.869422122643904
0,0.0,88,4083.4,77,94,3250,142072.1399999999,12,54.579861741988765
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
0,0.0,10,533.87,38,50,336,100976.62,24,46.55085205073068
0,0.0,0,0.0,58,70,33,5012.28,0,14.043503714117582
0,0.0,0,0.0,14,18,769,41210.94,0,10.951508263063673
