Remote_Dep_Ct,Remote_Dep_Amt,OnlineWallet_Tx,OnlineWallet_Dollars,DigLogins_UniqDays,DigLogins_TotalLogins,DebitCard_Tx,DebitCard_Spend,Alerts_enrolled
7,19773.87,9,4384.05,69,80,1916,120498.12,0
0,0.0,0,0.0,0,0,16,8416.0,0
0,0.0,0,0.0,59,87,18,10913.0,12
6,4176.68,19,6803.01,25,27,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,36,5677.35,24,33,366,9190.58,48
0,0.0,0,0.0,14,14,0,0.0,42
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,74,7765.1900000000005,0,0,2783,82157.14,0
13,146048.72,1,789.0,0,0,0,0.0,6
0,0.0,0,0.0,0,0,1,700.0,0
0,0.0,0,0.0,15,23,0,0.0,10
2,1105.4,45,2020.17,135,308,4296,93688.94,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,19,3372.2,51,83,2117,112392.06,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
18,2654.2799999999997,0,0.0,110,231,641,27866.25,0
0,0.0,25,581.2900000000001,46,57,2601,44419.95999999999,0
2,110.0,152,7944.950000000001,12,14,1898,-1997.67,6
3,4309.32,0,0.0,62,91,84,44692.75,6
0,0.0,0,0.0,0,0,0,0.0,0
4,2554.47,0,0.0,43,63,0,0.0,24
0,0.0,0,0.0,18,19,15,235.34,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,98,8204.509999999998,102,313,361,8610.05,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,13,3310.9,0,0,0,0.0,0
0,0.0,13,1044.62,57,72,1348,56407.53,24
9,4737.02,14,1333.2,87,136,1886,66123.08,18
0,0.0,6,1329.0,61,113,1075,80094.29,6
0,0.0,0,0.0,24,38,0,0.0,66
1,200.0,0,0.0,68,117,584,-1259.8999999999999,0
0,0.0,0,0.0,0,0,6,132.72,0
0,0.0,0,0.0,6,6,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,10,870.63,87,141,962,20566.37,6
0,0.0,0,0.0,39,47,409,19049.62,0
0,0.0,0,0.0,0,0,1472,33751.99,0
1,800.0,0,0.0,71,114,0,0.0,18
1,1320.0,2,440.0,24,44,15,631.43,6
0,0.0,0,0.0,5,7,0,0.0,12
0,0.0,0,0.0,25,29,0,0.0,6
2,4217.78,3,540.0,24,32,374,49739.729999999996,6
0,0.0,0,0.0,5,6,0,0.0,0
0,0.0,26,1331.36,97,332,1095,39994.89,12
0,0.0,0,0.0,11,12,253,30869.949999999997,0
0,0.0,0,0.0,0,0,1,13.91,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,181,25358.64,0
0,0.0,0,0.0,89,172,1211,19837.26,6
0,0.0,0,0.0,6,7,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,1,1.0,17,23,0,0.0,0
0,0.0,0,0.0,0,0,1421,30500.21,0
0,0.0,0,0.0,16,19,0,0.0,4
0,0.0,0,0.0,64,85,2333,71152.45,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,6,9,843,14413.010000000002,2
1,1500.0,110,9208.53,70,157,756,54243.3,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,26,4834.08,43,95,150,26274.75,6
0,0.0,0,0.0,87,229,111,2081.05,6
0,0.0,42,989.8700000000001,98,486,5040,79081.21,9
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
1,250.0,9,193.77,54,92,285,5697.74,10
0,0.0,0,0.0,31,54,318,6931.96,0
0,0.0,0,0.0,4,4,0,0.0,0
0,0.0,0,0.0,0,0,200,10014.41,0
0,0.0,0,0.0,6,6,77,13738.51,0
0,0.0,0,0.0,0,0,287,10568.49,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
9,4162.07,0,0.0,70,104,1660,98282.26,0
0,0.0,0,0.0,3,4,0,0.0,9
0,0.0,6,805.0,34,45,0,0.0,0
0,0.0,0,0.0,21,25,109,2991.49,12
0,0.0,0,0.0,0,0,0,0.0,0
2,100.0,5,3629.11,53,73,1980,48346.31999999999,6
0,0.0,0,0.0,1,10,0,0.0,24
0,0.0,0,0.0,128,230,0,0.0,18
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,724,27756.43,0
6,2125.62,11,1024.28,62,87,63,3399.73,0
0,0.0,0,0.0,0,0,0,0.0,0
3,160.0,14,2590.36,32,34,1616,103195.08000000002,6
0,0.0,6,322.1,12,12,1347,76816.6,12
0,0.0,7,713.24,0,0,0,0.0,0
0,0.0,9,6297.389999999999,7,7,0,0.0,12
0,0.0,0,0.0,52,53,0,0.0,0
0,0.0,9,389.0,37,52,2,640.0,10
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,23,27,60,1865.84,0
0,0.0,8,991.26,107,140,1514,57413.22,26
1,20.0,29,1672.63,0,0,0,0.0,0
0,0.0,0,0.0,59,67,1123,28808.58,18
0,0.0,27,586.72,123,319,620,30837.559999999998,0
0,0.0,0,0.0,3,5,713,36814.22,0
0,0.0,12,339.73999999999995,36,48,151,2999.2,12
3,353.93,57,10674.03,78,157,1911,117041.76000000001,48
0,0.0,0,0.0,11,11,2,117.58,0
0,0.0,0,0.0,0,0,0,0.0,6
4,1856.98,8,98.0,111,168,1629,59606.07000000001,6
0,0.0,0,0.0,69,135,608,11943.06,12
6,1470.0,34,1890.66,56,83,284,3949.8999999999996,18
0,0.0,7,406.0,23,30,97,1921.5600000000002,0
7,309.23,80,1534.1499999999999,105,179,3078,64015.3,0
0,0.0,0,0.0,0,0,457,20559.059999999998,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,324,17324.95,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,12
10,13063.830000000002,108,15293.130000000001,31,55,811,49812.4,16
3,564.26,2,90.0,85,147,1831,38283.56,0
0,0.0,7,680.62,3,3,0,0.0,6
0,0.0,7,1377.6599999999999,35,38,1321,49945.87,0
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
24,22800.0,9,2515.0,61,76,4788,147976.37,6
0,0.0,0,0.0,5,5,0,0.0,4
0,0.0,6,1318.4,48,68,80,27067.96,18
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,4,4,18,792.28,0
0,0.0,0,0.0,8,13,0,0.0,12
0,0.0,0,0.0,105,205,1937,24571.760000000002,6
0,0.0,0,0.0,8,10,0,0.0,0
0,0.0,0,0.0,11,11,0,0.0,0
0,0.0,8,824.13,0,0,1728,51193.479999999996,0
0,0.0,19,2789.0,98,171,1122,-5645.379999999999,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,21,36,285,40866.189999999995,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,5,1554.71,88,240,3392,89409.06,14
0,0.0,0,0.0,42,54,2162,33527.82,6
1,200.0,17,1704.75,49,62,328,21404.030000000002,6
2,83.0,25,2221.41,96,184,2313,105611.29999999999,12
0,0.0,0,0.0,41,72,118,3392.88,12
0,0.0,0,0.0,0,0,80,3315.1800000000003,0
0,0.0,0,0.0,6,9,0,0.0,0
0,0.0,34,9774.34,91,134,2323,155064.79,6
0,0.0,1,5.58,91,177,1965,36513.8,6
0,0.0,45,6325.469999999999,110,283,1550,69784.76000000001,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,83,114,0,0.0,8
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,7,1468.32,36,82,915,2716.5800000000017,5
0,0.0,37,1811.4199999999998,118,287,1618,54593.44,0
0,0.0,6,954.96,66,97,0,0.0,12
0,0.0,0,0.0,0,0,55,1626.8200000000002,0
0,0.0,0,0.0,9,9,0,0.0,10
2,408.0,0,0.0,2,3,0,0.0,0
1,716.31,6,254.12,83,110,2457,35601.94,12
1,420.0,0,0.0,46,55,232,7248.58,0
0,0.0,0,0.0,0,0,0,0.0,42
2,1906.32,12,2184.29,47,103,1306,51909.020000000004,0
3,1577.39,0,0.0,36,50,29,1530.8799999999999,14
0,0.0,0,0.0,32,36,0,0.0,8
0,0.0,7,257.41999999999996,0,0,0,0.0,0
0,0.0,0,0.0,1,1,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,65,102,767,19738.73,0
1,50.0,9,45.440000000000005,65,86,1046,37639.78,0
0,0.0,0,0.0,5,7,0,0.0,0
0,0.0,15,833.47,138,296,100,1450.5900000000001,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
1,122.0,31,3437.9300000000003,7,7,0,0.0,12
0,0.0,0,0.0,0,0,146,4977.05,0
0,0.0,0,0.0,5,5,0,0.0,0
6,1538.58,20,8841.57,133,179,76,6272.950000000001,18
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,1,73.0,28,31,0,0.0,12
0,0.0,4,92.0,118,153,1542,52362.600000000006,12
1,2900.0,0,0.0,11,11,0,0.0,0
0,0.0,0,0.0,0,0,436,14042.380000000001,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
8,1946.25,68,2630.38,45,72,2704,150572.88999999998,12
6,2186.01,28,41565.0,43,65,0,0.0,42
0,0.0,0,0.0,0,0,0,0.0,0
6,1256.06,0,0.0,0,0,432,19311.149999999998,0
0,0.0,0,0.0,0,0,0,0.0,0
11,6030.0,94,5668.7699999999995,104,219,1327,71058.16,0
9,2737.3,11,850.26,99,165,3679,168792.86,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,98,7585.31,0
0,0.0,0,0.0,9,12,0,0.0,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
1,180.08,3,112.91,94,225,3140,64619.24,12
0,0.0,3,0.4,20,25,0,0.0,12
0,0.0,0,0.0,21,23,0,0.0,30
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,12
0,0.0,0,0.0,3,10,2448,75211.08000000002,0
1,1441.88,17,2536.81,51,93,2479,166401.03,6
0,0.0,13,1885.07,45,52,2562,75585.59999999999,12
0,0.0,4,1.2,33,55,0,0.0,30
0,0.0,0,0.0,0,0,0,0.0,0
1,200.0,19,1379.45,44,51,3267,63812.20999999999,0
0,0.0,0,0.0,0,0,0,0.0,0
6,16472.7,99,5454.169999999999,102,190,847,56998.01999999999,21
2,424.21,203,11395.11,109,180,1482,12575.85,30
0,0.0,0,0.0,26,41,0,0.0,20
1,130.0,12,395.65999999999997,35,50,1409,29490.22,24
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,1,1,0,0.0,6
0,0.0,71,7540.469999999999,60,97,1027,28537.93,0
17,2393.46,7,443.62,11,12,1534,46877.03999999999,0
0,0.0,35,3528.5499999999997,55,68,1900,62976.649999999994,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,13,2343.02,71,112,2583,140802.5,66
0,0.0,0,0.0,2,4,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
3,105.0,0,0.0,61,100,14,405.95000000000005,6
1,464.0,80,9322.400000000001,136,411,4072,137255.30000000002,6
0,0.0,0,0.0,24,31,0,0.0,0
2,60.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,20,1107.62,65,159,2469,47287.14,0
8,593.4,15,487.55,40,79,211,3256.14,6
0,0.0,0,0.0,6,9,15,544.89,12
4,2437.11,3,0.5,87,172,42,10720.11,6
0,0.0,0,0.0,26,31,0,0.0,6
0,0.0,0,0.0,43,56,0,0.0,6
0,0.0,50,1947.0300000000002,41,70,1615,55987.34,12
0,0.0,0,0.0,0,0,297,4540.73,0
3,7600.0,9,792.6,45,57,139,17558.03,12
1,50.0,170,3387.39,105,423,2134,72051.72,12
1,500.0,0,0.0,149,650,1890,79323.72,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,1,1,0,0.0,0
2,58.6,7,582.53,46,83,99,3232.6600000000003,0
0,0.0,0,0.0,21,24,0,0.0,0
0,0.0,10,636.49,66,107,1811,75101.1,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,7,59.75,48,68,664,6552.799999999999,6
0,0.0,1,105.49,20,26,1718,39102.21,12
0,0.0,33,5980.35,129,247,895,42688.65,12
7,440.0,2,21.0,46,54,858,24858.300000000003,12
1,40.0,0,0.0,0,0,0,0.0,0
0,0.0,28,13609.32,59,94,1628,92204.73999999999,0
1,791.23,19,1745.31,72,143,1699,31054.33,8
2,143.0,0,0.0,45,64,238,3999.9700000000003,5
0,0.0,13,731.0999999999999,96,172,590,17463.75,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,14,20,83,4499.12,12
0,0.0,0,0.0,5,9,0,0.0,0
2,50000.0,0,0.0,27,47,0,0.0,12
0,0.0,0,0.0,3,4,0,0.0,0
0,0.0,0,0.0,10,12,0,0.0,20
1312,40953852.61,28,3067.55,53,61,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,18
0,0.0,0,0.0,1,1,0,0.0,0
0,0.0,3,155.0,52,74,463,14780.03,24
0,0.0,1,196.0,29,42,380,6878.99,4
8,30258.0,15,3352.7,14,18,8,139.92,12
0,0.0,0,0.0,43,44,934,111128.98,0
0,0.0,0,0.0,10,14,9,548.73,30
0,0.0,0,0.0,0,0,0,0.0,0
34,8897.859999999999,41,3233.5499999999997,0,0,107,9684.68,0
0,0.0,4,115.33,46,55,1187,61472.92999999999,6
0,0.0,3,392.59000000000003,39,43,9,225.0,24
0,0.0,0,0.0,118,143,0,0.0,0
10,18988.0,87,7626.1900000000005,0,0,4073,211010.32,0
0,0.0,33,2867.34,59,96,41,2396.19,12
0,0.0,88,4083.4,77,94,3250,142072.1399999999,12
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,10,533.87,38,50,336,100976.62,24
0,0.0,0,0.0,58,70,33,5012.28,0
0,0.0,0,0.0,14,18,769,41210.94,0
17,5283.679999999999,20,845.5,41,52,1481,43086.8,6
0,0.0,0,0.0,61,86,19,1288.2,0
0,0.0,0,0.0,14,19,0,0.0,6
0,0.0,0,0.0,0,0,56,18334.559999999998,0
0,0.0,0,0.0,0,0,2,55.5,6
3,550.0,101,20727.800000000003,64,92,0,0.0,0
3,349.3,79,4204.88,66,97,79,4995.860000000001,54
121,29060.14,14,1050.61,57,100,1638,80179.49,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,29,10228.63,2,5,0,0.0,6
15,595.0,0,0.0,17,27,418,3623.4400000000005,12
0,0.0,0,0.0,4,4,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,12
0,0.0,0,0.0,0,0,0,0.0,0
31,4045.9700000000003,93,6173.07,90,133,975,46318.5,30
0,0.0,0,0.0,35,49,0,0.0,12
0,0.0,0,0.0,2,2,0,0.0,24
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,12
0,0.0,0,0.0,7,7,0,0.0,0
0,0.0,82,7558.5599999999995,96,145,1226,28627.56,18
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,8,69.74,58,91,1623,16654.16,5
0,0.0,0,0.0,0,0,3,272.55,0
0,0.0,0,0.0,6,7,0,0.0,6
2,3276.0,37,3975.2499999999995,77,111,563,31017.15,0
10,1245.98,0,0.0,0,0,0,0.0,0
1,134.4,4,2166.0,31,42,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,24,2008.51,144,325,1987,80143.18,0
0,0.0,40,748.12,77,95,1483,41467.880000000005,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,176,1867.38,0
0,0.0,0,0.0,18,39,0,0.0,16
2,354.77,27,3733.0699999999997,124,353,2372,76400.38,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,130,244,1362,163173.06,0
0,0.0,0,0.0,0,0,707,46370.85,0
0,0.0,0,0.0,1,1,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,801,67066.23,0
5,6255.0,0,0.0,95,177,813,-1027.67,0
0,0.0,0,0.0,0,0,280,6805.879999999999,0
0,0.0,48,1598.8200000000002,139,370,1909,57388.61,12
0,0.0,0,0.0,4,5,0,0.0,6
0,0.0,0,0.0,5,8,177,7006.75,6
0,0.0,0,0.0,57,83,853,57684.85,6
0,0.0,31,228.38,13,16,194,5890.45,12
0,0.0,0,0.0,52,92,814,19120.89,12
0,0.0,0,0.0,9,11,649,92311.16,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,99,2741.98,0
8,2868.9900000000002,0,0.0,20,34,494,24565.300000000003,0
0,0.0,0,0.0,54,80,0,0.0,18
0,0.0,0,0.0,0,0,6,41.7,6
0,0.0,27,2149.56,107,315,2688,142831.65000000002,2
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,450,8800.99,0
0,0.0,5,37.0,21,27,75,1870.94,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,24,1190.04,149,318,2069,31026.589999999997,6
0,0.0,0,0.0,2,3,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
5,27975.0,5,740.0,38,55,1857,86879.04000000001,62
0,0.0,1,10.0,11,13,22,259.65999999999997,12
0,0.0,0,0.0,0,0,0,0.0,0
12,41116.450000000004,36,2742.0699999999997,36,48,13,14560.19,0
0,0.0,0,0.0,29,37,154,3351.54,6
0,0.0,0,0.0,17,18,0,0.0,10
0,0.0,14,265.64,89,130,1636,14337.05,6
0,0.0,12,1526.89,22,45,1664,143781.7199999999,0
0,0.0,0,0.0,1,1,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,16,26,0,0.0,0
1,3300.0,0,0.0,50,75,0,0.0,0
0,0.0,15,1331.31,36,40,2580,115895.26,6
0,0.0,0,0.0,23,27,1701,95491.45,0
0,0.0,0,0.0,50,69,761,36867.85,0
0,0.0,0,0.0,0,0,0,0.0,0
31,20252.5,0,0.0,49,63,0,0.0,6
0,0.0,0,0.0,6,9,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,37,39,0,0.0,6
0,0.0,61,7956.0,30,36,1082,19162.079999999998,12
0,0.0,60,1372.4299999999998,55,63,1583,62118.65,6
0,0.0,10,3301.26,93,202,1208,63002.36,0
0,0.0,0,0.0,9,12,54,3597.63,6
0,0.0,5,4671.0,1,1,0,0.0,6
0,0.0,13,2196.0,23,25,2789,254589.49,6
0,0.0,0,0.0,0,0,725,68095.64,0
2,68.75,25,2148.0,47,82,269,16605.38,58
0,0.0,0,0.0,0,0,0,0.0,18
0,0.0,0,0.0,0,0,0,0.0,0
2,33.019999999999996,38,6090.71,36,68,794,32394.410000000003,30
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
5,1228.35,0,0.0,14,19,14,256.11,3
1,309.0,0,0.0,0,0,79,2891.27,0
3,325.40999999999997,14,2340.0,114,157,1681,104991.31000000001,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,65,103,349,11729.82,6
1,6122.0,54,7983.0,58,118,1008,59555.32000000001,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,14,1359.4299999999998,42,50,1532,50896.509999999995,6
4,238.87,19,2373.05,125,233,1610,30752.17,0
0,0.0,4,884.01,2,2,0,0.0,0
0,0.0,16,3170.2700000000004,114,222,3703,337411.44999999995,6
7,56479.0,0,0.0,49,69,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,5,39.879999999999995,34,43,54,15628.08,18
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,6
9,6669.0,7,3850.0,33,45,0,0.0,78
0,0.0,0,0.0,4,10,12,2304.36,0
2,7320.0,0,0.0,21,21,57,3248.6500000000005,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
31,574989.92,6,12600.0,4,5,0,0.0,0
7,6863.7,0,0.0,114,240,1581,61799.27,6
1,14985.0,0,0.0,51,68,0,0.0,12
0,0.0,0,0.0,1,1,1,500.0,4
0,0.0,0,0.0,0,0,1,282.36,6
0,0.0,0,0.0,10,13,0,0.0,12
0,0.0,17,868.3299999999999,13,15,12,317.23,6
0,0.0,0,0.0,0,0,0,0.0,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,86,115,241,35538.17,0
2,3000.0,7,3005.05,53,136,1933,98829.1,0
0,0.0,0,0.0,16,19,1012,30838.950000000004,6
0,0.0,0,0.0,21,27,0,0.0,12
0,0.0,6,57.0,17,18,632,7371.160000000001,12
1,209.0,0,0.0,4,4,29,327.29999999999995,12
2,985.3,75,4957.21,121,274,2257,95631.25,24
2,246.15,0,0.0,0,0,0,0.0,0
0,0.0,13,1383.55,89,164,964,76588.22,6
1,1000.0,9,7510.380000000001,8,8,0,0.0,6
2,248.82,12,2239.0,25,31,999,50861.25,0
0,0.0,6,1404.3400000000001,19,24,4,201.08,24
0,0.0,0,0.0,87,114,0,0.0,12
0,0.0,3,1500.0,33,59,225,26793.77,18
1,50.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,12,12,0,0.0,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,19,21,0,0.0,6
0,0.0,11,289.81,54,95,739,22258.120000000003,0
0,0.0,0,0.0,36,44,0,0.0,12
2,153.93,4,28.5,118,323,2661,35839.19,0
4,8000.25,0,0.0,25,29,0,0.0,12
2,595.21,0,0.0,21,24,37,1708.7,6
0,0.0,0,0.0,12,16,610,36346.490000000005,0
0,0.0,25,387.33000000000004,136,217,3798,106925.04,6
1,43.14,0,0.0,9,9,0,0.0,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,85,166,2318,48315.590000000004,0
0,0.0,0,0.0,0,0,125,10374.8,0
1,61.84,19,1009.49,129,351,1260,47638.2,0
0,0.0,0,0.0,68,126,1931,50167.520000000004,12
1,664.72,4,134.61,81,183,597,-10226.1,0
0,0.0,0,0.0,0,0,0,0.0,0
1,1000.0,8,3258.12,58,80,1,10000.0,24
3,418.0,13,11892.65,48,73,0,0.0,18
1,1050.0,0,0.0,10,11,42,1151.42,6
0,0.0,0,0.0,0,0,621,14635.74,0
0,0.0,18,4442.16,84,146,242,5098.429999999999,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,9,651.43,42,58,599,22836.690000000002,6
0,0.0,2,33.4,29,59,80,6389.76,6
0,0.0,0,0.0,0,0,16,232.83,0
0,0.0,0,0.0,2,3,0,0.0,6
0,0.0,0,0.0,52,101,733,125446.37,0
0,0.0,0,0.0,41,110,0,0.0,12
5,2160.48,7,1002.83,32,47,1005,56917.99,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,41,54,0,0.0,12
1,30.0,0,0.0,24,32,237,4546.27,6
0,0.0,27,1247.97,51,127,528,14812.460000000001,0
0,0.0,9,745.0,73,176,1496,82583.06,0
4,719.26,31,1432.63,94,155,149,517.0200000000002,30
0,0.0,0,0.0,0,0,0,0.0,0
1,9000.0,0,0.0,14,18,2,45.0,0
1,100.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,60,74,696,54033.770000000004,12
1,478.0,10,3960.55,22,31,0,0.0,8
0,0.0,0,0.0,0,0,0,0.0,12
0,0.0,0,0.0,0,0,669,16486.72,0
0,0.0,8,727.56,0,0,1209,36109.509999999995,0
5,2071.31,102,8084.3099999999995,55,84,0,0.0,24
0,0.0,1,450.0,42,44,981,61722.67,0
0,0.0,0,0.0,15,18,1026,43615.15,0
0,0.0,0,0.0,17,18,0,0.0,18
0,0.0,0,0.0,0,0,0,0.0,0
27,20401.43,18,7426.67,19,23,0,0.0,0
2,98.55,18,677.35,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,1,21.26,9,11,99,11383.34,0
0,0.0,0,0.0,37,43,918,20515.170000000002,0
0,0.0,0,0.0,7,7,0,0.0,30
0,0.0,1,47.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,1,400.0,7,13,50,603.8,6
0,0.0,0,0.0,55,68,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,2,5,171,10676.57,0
0,0.0,0,0.0,0,0,0,0.0,0
3,7800.0,26,7140.29,50,65,0,0.0,25
0,0.0,0,0.0,0,0,0,0.0,0
3,4617.4,0,0.0,18,25,651,22147.98,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,2,2,189,16217.57,6
0,0.0,22,2193.86,111,188,3314,162139.88999999998,0
0,0.0,21,11508.259999999998,109,202,1281,85299.9,0
0,0.0,0,0.0,0,0,1772,63279.990000000005,0
0,0.0,48,1120.69,55,69,926,21255.86,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,572,14126.94,0
0,0.0,0,0.0,77,152,2375,155302.26,0
2,295.0,45,2796.7400000000002,21,22,841,27838.32,0
0,0.0,4,63.0,41,54,404,6946.91,18
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
11,2810.46,6,410.0,72,111,1055,20597.7,12
0,0.0,733,20636.74,140,358,6309,193947.02999999997,6
1,500.0,92,6361.849999999999,109,249,581,25600.39,0
0,0.0,0,0.0,0,0,0,0.0,0
1,3600.0,4,636.0,94,148,2020,145917.41,12
0,0.0,25,305.84000000000003,17,47,47,461.05,6
0,0.0,4,11409.5,9,10,436,12586.84,0
0,0.0,7,547.4200000000001,102,147,1613,50196.6,0
2,2298.74,0,0.0,95,173,2296,76040.51,0
0,0.0,47,6547.969999999999,122,290,2490,64355.58,6
0,0.0,0,0.0,59,71,2006,42086.56,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,4,235.99,37,42,479,10762.04,0
0,0.0,0,0.0,8,8,177,1892.31,6
0,0.0,0,0.0,58,87,1647,31963.2,0
2,350.22,5,255.95,31,67,1086,16501.8,6
0,0.0,0,0.0,77,146,27,1062.32,6
0,0.0,0,0.0,0,0,286,8495.19000000001,0
0,0.0,0,0.0,5,6,0,0.0,10
0,0.0,3,205.65,8,11,8,190.2,6
0,0.0,6,353.13,37,57,813,10538.060000000001,0
0,0.0,0,0.0,2,2,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,29,1751.6699999999998,29,35,384,-948.48,6
0,0.0,0,0.0,5,5,0,0.0,12
